meanfreq,sd,median,Q25,IQR,sp.ent,sfm,centroid,meanfun,meandom,label
0.156853743,0.062057897,0.138373089,0.1097737,0.107718654,0.93326993,0.515668466,0.156853743,0.099982763,0.408841647,male
0.159887774,0.059352179,0.137289194,0.112454716,0.106508432,0.921258917,0.446004329,0.159887774,0.108385208,0.673828125,male
0.163350794,0.060294315,0.14095356,0.117201238,0.104371517,0.929557131,0.479482889,0.163350794,0.108730393,0.916748047,male
0.158536669,0.059210181,0.137282405,0.109580463,0.10589856,0.920055424,0.452015352,0.158536669,0.109521537,0.742750901,male
0.156645212,0.062527434,0.134030699,0.110471859,0.10935759,0.929281596,0.51068895,0.156645212,0.102885769,0.514573317,male
0.163433734,0.061567206,0.14783455,0.11053528,0.109683698,0.933421444,0.491933414,0.163433734,0.109563613,0.440538194,male
0.166418381,0.062123809,0.14163894,0.118176217,0.110757856,0.931207825,0.478227941,0.166418381,0.114063603,0.654296875,male
0.159546822,0.06039511,0.132408575,0.112282472,0.109457755,0.916161852,0.439330412,0.159546822,0.109133647,0.932241587,male
0.157763356,0.060960037,0.133325387,0.1111323,0.109296782,0.911712067,0.463350992,0.157763356,0.114818708,0.575420673,male
0.151965312,0.058854646,0.128658228,0.106683544,0.105088608,0.916753923,0.470700872,0.151965312,0.101935445,0.625904225,male
0.160545302,0.060025269,0.139072848,0.114629741,0.103166767,0.934900334,0.491228148,0.160545302,0.115567476,0.574261209,male
0.15556504,0.05907201,0.127465116,0.110697674,0.104186047,0.912684034,0.454094176,0.15556504,0.121601625,0.451049805,male
0.164134559,0.060230312,0.171908586,0.108091414,0.111031501,0.901312455,0.385642297,0.164134559,0.104192098,0.429144965,male
0.170777767,0.063864758,0.171790769,0.114756923,0.117858462,0.91471181,0.425688794,0.170777767,0.115603148,0.4671875,male
0.162350168,0.060334599,0.140084797,0.112610539,0.111592974,0.90718041,0.412580165,0.162350168,0.110351871,0.420532227,male
0.158781189,0.059852488,0.147012987,0.107878788,0.108917749,0.898225333,0.401168633,0.158781189,0.115299259,0.4609375,male
0.158107989,0.082781592,0.191191454,0.062350041,0.162202136,0.952160965,0.679223313,0.158107989,0.185041735,0.272964015,female
0.182855441,0.067788884,0.200638723,0.175489022,0.050578842,0.91045813,0.506098877,0.182855441,0.159590352,0.258969907,female
0.199806519,0.061973777,0.211357642,0.184422033,0.051264546,0.904432362,0.425289172,0.199806519,0.156465082,0.250446429,female
0.195280367,0.072086928,0.204656489,0.180610687,0.075343511,0.907115299,0.524208791,0.195280367,0.182629417,0.26953125,female
0.208504367,0.057550187,0.220228717,0.190343075,0.059415502,0.87967352,0.343548324,0.208504367,0.162043128,0.26078869,female
0.168425741,0.071344338,0.189051095,0.158394161,0.058248175,0.901022144,0.491709388,0.168425741,0.168343439,0.253125,female
0.179981858,0.077964194,0.20427673,0.127085954,0.113291405,0.92742357,0.580274353,0.179981858,0.162258973,0.207331731,female
0.204517972,0.06856914,0.21602649,0.192229581,0.063046358,0.896918799,0.409583428,0.204517972,0.163077189,0.205,female
0.198292199,0.062668221,0.211639951,0.183674476,0.052823674,0.902082516,0.449973076,0.198292199,0.16289683,0.357244318,female
0.184249822,0.069538347,0.204847112,0.18011325,0.047248018,0.909607136,0.526946079,0.184249822,0.143819265,0.222981771,female
0.191794364,0.038088599,0.198856689,0.169845177,0.044128622,0.8896825,0.260589971,0.191794364,0.170612505,0.839015152,female
0.193004112,0.03843105,0.204636761,0.170734418,0.042572449,0.873563775,0.277529701,0.193004112,0.157393251,0.64762931,female
0.190890095,0.043268099,0.192976407,0.158166969,0.059582577,0.911405467,0.309483816,0.190890095,0.162553058,0.65625,female
0.184484372,0.045272463,0.17862069,0.155499093,0.055771325,0.912666454,0.33772236,0.184484372,0.156677726,0.797916667,female
0.188505133,0.045253586,0.181654396,0.156795149,0.06330013,0.916303263,0.321682797,0.188505133,0.154579729,0.451864919,female
0.197476196,0.041713166,0.193700624,0.174199584,0.04962578,0.898585151,0.269968224,0.197476196,0.186609647,0.336647727,female
0.16088384,0.088124139,0.205148515,0.060682068,0.169724972,0.93565319,0.569032523,0.16088384,0.198198993,0.741145833,female
0.148414402,0.07982013,0.172031558,0.078422091,0.12260355,0.956338048,0.723630451,0.148414402,0.160708291,1.032552083,female
0.109310616,0.085694322,0.070083433,0.029702026,0.16352801,0.938697632,0.622022284,0.109310616,0.17517334,1.224121094,female
0.146511403,0.088300361,0.169704797,0.05295203,0.169704797,0.964291721,0.747200581,0.146511403,0.19587158,0.411931818,female
0.110727277,0.087557238,0.088362919,0.029822485,0.165128205,0.962681445,0.747373684,0.110727277,0.189172136,0.680706522,female
0.156553724,0.086975215,0.17470339,0.067330508,0.163135593,0.956733586,0.696906805,0.156553724,0.178265441,0.367647059,female
0.160744866,0.090560891,0.189494949,0.061750842,0.181481481,0.958112639,0.724561487,0.160744866,0.193687424,0.462357955,female
0.118206531,0.067798536,0.106460587,0.064049459,0.10992272,0.974425928,0.762458515,0.118206531,0.193368982,0.372282609,female
0.122706013,0.085215856,0.145738799,0.032030505,0.167092469,0.941022196,0.620470851,0.122706013,0.187219205,0.610608553,female
0.163702,0.08575204,0.184577114,0.084975124,0.149402985,0.965696334,0.768796467,0.163702,0.190428738,0.7265625,female
0.113638445,0.078447718,0.084109233,0.045513654,0.139089727,0.95483378,0.662664731,0.113638445,0.160505878,0.825892857,female
0.149002415,0.083573696,0.185332212,0.064760303,0.150479394,0.956486559,0.718422051,0.149002415,0.187319452,0.608695652,female
0.164125457,0.080537655,0.199427663,0.095707472,0.129984102,0.930715725,0.60128574,0.164125457,0.189001634,0.172585227,female
0.111292518,0.084946199,0.082369765,0.032032686,0.16102145,0.952860058,0.68880839,0.111292518,0.189549904,0.7765625,female
0.102787468,0.091577697,0.074421931,0.01568534,0.186555423,0.936814759,0.674005075,0.102787468,0.19589415,0.788240132,female
0.194571401,0.072734585,0.21716946,0.189013035,0.050837989,0.888329074,0.36823462,0.194571401,0.167177307,0.152478448,female
0.196781155,0.065010689,0.209840061,0.189794364,0.048194973,0.878044534,0.333316307,0.196781155,0.163877005,0.15625,female
0.179691602,0.065430289,0.199177456,0.173587205,0.046702209,0.874440189,0.386446771,0.179691602,0.131372441,0.08984375,female
0.16203039,0.077675758,0.189543773,0.077681874,0.140863132,0.93234573,0.631219944,0.16203039,0.143875388,0.182528409,female
0.190215053,0.062357458,0.212757306,0.180025413,0.044828463,0.861742705,0.338165287,0.190215053,0.150005005,0.162574405,female
0.187582879,0.069075818,0.209107468,0.183096539,0.043096539,0.873961935,0.378077859,0.187582879,0.159363482,0.165104167,female
0.191088513,0.07574646,0.206227545,0.179161677,0.067784431,0.903614348,0.447922198,0.191088513,0.147164761,0.173583984,female
0.196845425,0.064699958,0.212,0.184533333,0.0536,0.897404076,0.393757239,0.196845425,0.160404944,0.224137931,female
0.190288245,0.069486372,0.209266589,0.182863795,0.05443539,0.88519112,0.384833452,0.190288245,0.184561015,0.222146739,female
0.193005145,0.061767942,0.208139059,0.183803681,0.042658487,0.883909176,0.369092365,0.193005145,0.178160134,0.188368056,female
0.192572599,0.036543124,0.190790021,0.174054054,0.036819127,0.883949934,0.169241733,0.192572599,0.174259494,0.719172297,female
0.195583432,0.05780486,0.202357019,0.190710572,0.040762565,0.892376119,0.432588224,0.195583432,0.150179826,0.4628125,female
0.196644232,0.051145411,0.203849372,0.180613668,0.051548117,0.903569357,0.405038617,0.196644232,0.192563813,0.4440625,female
0.182440869,0.082690531,0.215940959,0.144132841,0.092730627,0.921195487,0.531715005,0.182440869,0.156697352,0.44875,female
0.089693383,0.069069728,0.063466667,0.039733333,0.088533333,0.945867714,0.65597602,0.089693383,0.177713114,2.253551136,female
0.199742564,0.066577404,0.214002789,0.181785216,0.067364017,0.922558717,0.506236368,0.199742564,0.148170411,0.885850694,female
0.204621415,0.059611223,0.224466945,0.195783204,0.041858249,0.896610214,0.416067596,0.204621415,0.132917263,0.403993056,female
0.196856029,0.062990825,0.214237668,0.193520179,0.035784753,0.894762618,0.432146581,0.196856029,0.163253558,0.419397866,female
0.193074104,0.067900377,0.213417015,0.187057183,0.046666667,0.914283173,0.499962494,0.193074104,0.147149321,0.42588141,female
0.209932902,0.065777094,0.232552301,0.197405858,0.050962343,0.90378902,0.442255778,0.209932902,0.196979069,1.33625,female
0.194557358,0.063390178,0.209799809,0.177235462,0.061124881,0.920988591,0.510916284,0.194557358,0.187841824,1.494270833,female
0.184438371,0.05714665,0.190087977,0.171407625,0.041876833,0.898207823,0.457623111,0.184438371,0.174591682,0.299862132,female
0.201047995,0.069407732,0.217323601,0.185815085,0.064890511,0.921713014,0.489192772,0.201047995,0.131905259,0.83110119,female
0.193981463,0.052240234,0.205424837,0.173169935,0.052156863,0.910067717,0.455040031,0.193981463,0.182574179,0.291666667,female
0.163784611,0.067436724,0.163309499,0.141287028,0.070643514,0.949166814,0.698217532,0.163784611,0.140512254,0.1890625,female
0.183205764,0.061148265,0.199939804,0.162648608,0.058570354,0.93092774,0.57244857,0.183205764,0.184876255,0.3215625,female
0.196074295,0.058098373,0.205285896,0.181448539,0.051766201,0.91318772,0.474577156,0.196074295,0.188306983,0.206149194,female
0.176221992,0.059514524,0.18725973,0.155456712,0.059380461,0.943464343,0.625889236,0.176221992,0.174938271,0.390213816,female
0.190768671,0.064056692,0.194051478,0.148141087,0.10036225,0.939459585,0.57968704,0.190768671,0.13808351,0.184151786,female
0.197063508,0.053213261,0.212689902,0.183413762,0.044289544,0.8999112,0.442175434,0.197063508,0.181774594,0.234765625,female
0.187836719,0.062373611,0.206361746,0.176673597,0.050644491,0.915607558,0.512877674,0.187836719,0.171339759,0.206620066,female
0.187574408,0.070237334,0.207055016,0.16763754,0.065695793,0.942976631,0.611412758,0.187574408,0.157451814,0.491159539,female
0.190975193,0.060531255,0.206912992,0.163194279,0.073087008,0.933076426,0.580608898,0.190975193,0.176213672,0.2078125,female
0.151096729,0.086332357,0.183914209,0.061054513,0.160142985,0.958603681,0.710823643,0.151096729,0.187886795,0.298233696,female
0.115401638,0.078226435,0.107002288,0.042929062,0.140961098,0.969196836,0.786133687,0.115401638,0.165833016,0.929129464,female
0.116212696,0.085195307,0.091020019,0.040038132,0.152411821,0.966362781,0.763435678,0.116212696,0.182846827,0.279605263,female
0.168122113,0.080610346,0.192519252,0.108118812,0.120748075,0.95295268,0.695663899,0.168122113,0.194808196,0.6875,female
0.132476953,0.087523743,0.141808118,0.043653137,0.171771218,0.97848179,0.842935931,0.132476953,0.214127381,0.338404605,female
0.134785266,0.082020212,0.142052786,0.057067449,0.145337243,0.973843435,0.801312698,0.134785266,0.17986718,0.52173913,female
0.144418544,0.086971149,0.156015779,0.061025641,0.161814596,0.976355461,0.818056299,0.144418544,0.178420362,0.509300595,female
0.137426088,0.083223905,0.174516765,0.048047337,0.15270217,0.936158039,0.614807526,0.137426088,0.163839647,0.716517857,female
0.135907894,0.086811753,0.159215686,0.046437908,0.167222222,0.967103334,0.772644211,0.135907894,0.185547667,0.305588942,female
0.150480818,0.090633925,0.191262907,0.053598094,0.173915806,0.958435223,0.699034153,0.150480818,0.182710269,0.75625,female
0.148950836,0.084411855,0.177817908,0.061730625,0.154853273,0.964991,0.754473525,0.148950836,0.199268778,0.243359375,female
0.10914848,0.09154176,0.071577123,0.024263432,0.171057192,0.948617526,0.678843265,0.10914848,0.190846141,0.359375,female
0.158417241,0.081199766,0.187642957,0.085523013,0.133556485,0.955926841,0.698466,0.158417241,0.192754157,0.3590625,female
0.116001833,0.088799475,0.121542289,0.023681592,0.170298507,0.943583913,0.676597906,0.116001833,0.184000384,0.338169643,female
0.097732542,0.080077938,0.065308311,0.032779267,0.127113494,0.957693436,0.715485248,0.097732542,0.178399927,0.525607639,female
0.134044916,0.091722856,0.130709382,0.041967963,0.173638444,0.959688755,0.725847582,0.134044916,0.19458571,0.396634615,female
0.090370268,0.079408794,0.057991632,0.024211994,0.125746165,0.94511657,0.664387028,0.090370268,0.191227259,0.832201087,female
0.125000139,0.088642508,0.118059701,0.037960199,0.171343284,0.965134583,0.777006455,0.125000139,0.187464167,0.371582031,female
0.134858715,0.078146149,0.1634714,0.053017751,0.144142012,0.952319024,0.701159199,0.134858715,0.182415461,0.477864583,female
0.119566652,0.0889234,0.095186656,0.035138999,0.175694996,0.964303167,0.747514085,0.119566652,0.191963903,0.8775,female
0.149453726,0.089150522,0.186358636,0.054829483,0.171881188,0.959855196,0.724072988,0.149453726,0.19173022,0.446875,female
0.146231945,0.086853923,0.172031558,0.054674556,0.170098619,0.965711204,0.751655466,0.146231945,0.176033157,0.383333333,female
0.164104281,0.089942128,0.187222884,0.070083433,0.167866508,0.951376988,0.667890259,0.164104281,0.192923655,0.479779412,female
0.10846989,0.083745924,0.089079535,0.029776586,0.15613941,0.965612317,0.768918472,0.10846989,0.175651875,0.279211957,female
0.130742334,0.086538812,0.118831004,0.051944091,0.155120712,0.975040507,0.798289556,0.130742334,0.179920415,0.301663306,female
0.137549749,0.084731224,0.15828408,0.053117255,0.162287893,0.963713763,0.743834279,0.137549749,0.201460313,0.534667969,female
0.14656013,0.087700882,0.177712177,0.056826568,0.171254613,0.962786542,0.753092911,0.14656013,0.193782749,0.640299479,female
0.132145249,0.084810076,0.121841004,0.052329149,0.163235704,0.971068476,0.782441381,0.132145249,0.193368298,0.577059659,female
0.157879727,0.095635173,0.191885566,0.051703511,0.195526658,0.952438563,0.685526131,0.157879727,0.194529415,0.5,female
0.146695447,0.083293936,0.186555423,0.058402861,0.154851013,0.941308929,0.62527269,0.146695447,0.178227722,0.664496528,female
0.186963134,0.07806324,0.209176471,0.150211765,0.093882353,0.915355279,0.536782622,0.186963134,0.166523165,0.225203804,female
0.188916036,0.074354811,0.204900662,0.183267108,0.059028698,0.898311393,0.464725077,0.188916036,0.153983742,0.135625,female
0.170603559,0.064757558,0.190760234,0.136452242,0.078596491,0.909245292,0.570766069,0.170603559,0.117017895,0.108537946,female
0.135012753,0.077275379,0.130314465,0.069266247,0.138238994,0.974284557,0.822230178,0.135012753,0.137531375,0.130408654,female
0.151657728,0.078403005,0.175977654,0.081340782,0.137067039,0.96292147,0.759878121,0.151657728,0.140644437,0.161258013,female
0.092092441,0.094467032,0.060211864,0.005932203,0.164618644,0.874067001,0.63723933,0.092092441,0.190064579,0.0078125,female
0.143582842,0.080596005,0.160479042,0.060598802,0.148263473,0.963173539,0.767661083,0.143582842,0.142987432,0.161865234,female
0.166235766,0.073348333,0.188343313,0.11261477,0.108423154,0.92545456,0.604048476,0.166235766,0.149100205,0.244791667,female
0.16838094,0.074602707,0.182748092,0.100992366,0.122900763,0.924389646,0.615590797,0.16838094,0.148348438,0.212611607,female
0.165228566,0.072523254,0.184972067,0.106368715,0.117709497,0.946567138,0.693223023,0.165228566,0.147148611,0.17568109,female
0.157698842,0.088774089,0.19920398,0.058159204,0.173781095,0.947100327,0.66610361,0.157698842,0.189649428,0.921875,female
0.169935137,0.094920766,0.197081545,0.070500715,0.181459227,0.938146365,0.606233866,0.169935137,0.168460368,0.599826389,female
0.164855128,0.087689728,0.20057211,0.073087008,0.162526818,0.951301123,0.668714942,0.164855128,0.203222504,0.441964286,female
0.126920275,0.088102355,0.154547188,0.028026692,0.174299333,0.944845204,0.652498672,0.126920275,0.185729331,0.342391304,female
0.15531325,0.090998604,0.190047664,0.052049571,0.17963775,0.950459861,0.662099342,0.15531325,0.201392431,0.373798077,female
0.123551974,0.089584187,0.102497617,0.036034318,0.170829361,0.95374208,0.665332411,0.123551974,0.191199474,0.319010417,female
0.093453268,0.077776758,0.066440678,0.026101695,0.131694915,0.952193118,0.714591416,0.093453268,0.168043947,0.623697917,female
0.202326264,0.055599496,0.2124057,0.197854149,0.037317687,0.862630227,0.309116121,0.202326264,0.178112035,0.178030303,female
0.172249722,0.076856758,0.198505096,0.106228766,0.12398641,0.927605924,0.554812035,0.172249722,0.158125796,0.1953125,female
0.186009021,0.074830966,0.201868263,0.166994012,0.077796407,0.925341874,0.553533186,0.186009021,0.16200927,0.157608696,female
0.189460151,0.065261036,0.206854532,0.182757045,0.049687738,0.892815467,0.406427388,0.189460151,0.160367635,0.218098958,female
0.149952702,0.087753302,0.167096774,0.060516129,0.168,0.965018756,0.783827037,0.149952702,0.135786869,0.1875,female
0.183064351,0.079104392,0.210642202,0.175779817,0.056880734,0.910705373,0.4779035,0.183064351,0.164945299,0.213541667,female
0.184209025,0.063880414,0.199417122,0.170601093,0.057632058,0.914879522,0.526974318,0.184209025,0.15569339,0.195052083,female
0.173658044,0.072571552,0.194491018,0.163353293,0.056766467,0.921349468,0.537099872,0.173658044,0.165601063,0.210205078,female
0.192676718,0.070493791,0.215169661,0.176886228,0.064550898,0.917667141,0.493544829,0.192676718,0.158243134,0.188657407,female
0.141928228,0.079488941,0.170838207,0.06331384,0.146822612,0.939355742,0.587443475,0.141928228,0.142991074,0.30078125,female
0.232672936,0.063233209,0.255139202,0.233438676,0.031602709,0.844158713,0.241622533,0.232672936,0.167970881,0.329282407,female
0.240457975,0.056240256,0.25741705,0.242123532,0.025870342,0.823124853,0.204483636,0.240457975,0.196346584,0.55703125,female
0.238940486,0.057086687,0.254724173,0.240541625,0.025977934,0.831049777,0.207807374,0.238940486,0.216580658,0.594642857,female
0.22058183,0.067051319,0.24165538,0.22648608,0.027599699,0.85337435,0.308696256,0.22058183,0.213947046,0.752377717,female
0.228816471,0.066109456,0.252447435,0.22960471,0.036030278,0.854413294,0.307971308,0.228816471,0.196494093,0.456845238,female
0.236606928,0.054268957,0.249894344,0.238582971,0.022622747,0.825632394,0.186665164,0.236606928,0.204660961,0.795496324,female
0.227854808,0.068880291,0.249941657,0.23033839,0.035939323,0.855380526,0.256007728,0.227854808,0.21568935,0.549278846,female
0.240844029,0.053585216,0.25698356,0.236168692,0.032623302,0.824963241,0.201547994,0.240844029,0.225755471,0.638849432,female
0.235349031,0.061951374,0.255030633,0.240735194,0.025350579,0.832678173,0.247794352,0.235349031,0.209522984,0.580180921,female
0.230710789,0.063126438,0.251460534,0.236146675,0.025059043,0.834711651,0.249656405,0.230710789,0.22915253,0.880729167,female
0.210701254,0.018363242,0.209186047,0.203895349,0.014922481,0.784447238,0.036876475,0.210701254,0.196548003,0.4109375,female
0.147858443,0.078367923,0.142228374,0.122269896,0.073439446,0.922367099,0.545209237,0.147858443,0.134172686,0.161979167,female
0.146023156,0.073736976,0.145003249,0.122988954,0.052033788,0.926536622,0.555472048,0.146023156,0.11844396,0.23625,female
0.14921754,0.079613256,0.13962766,0.121010638,0.093271277,0.921284337,0.556931823,0.14921754,0.135428604,0.374155405,female
0.151477444,0.073446301,0.150139771,0.12523507,0.062261753,0.928629513,0.570918925,0.151477444,0.13867783,0.282589286,female
0.141404115,0.064816709,0.147186485,0.128265107,0.037478882,0.908986044,0.516985467,0.141404115,0.091911852,0.084821429,female
0.142751589,0.075210936,0.14390516,0.121059972,0.048423989,0.915669119,0.523184537,0.142751589,0.092660443,0.15,female
0.139297397,0.068246479,0.148562351,0.125877681,0.042255759,0.912145868,0.538651695,0.139297397,0.142132489,0.549768519,female
0.140068381,0.05878271,0.154510365,0.132894925,0.030221587,0.878448054,0.4460444,0.140068381,0.097644913,0.078325321,female
0.141179625,0.067688161,0.150005718,0.122950257,0.046426529,0.923194701,0.55966479,0.141179625,0.092690866,0.078613281,female
0.152174047,0.072748699,0.150118662,0.12837109,0.069320388,0.934022538,0.580760933,0.152174047,0.125416149,0.502887228,female
0.131780894,0.08514393,0.157156863,0.042091503,0.15372549,0.962093048,0.738187336,0.131780894,0.171960584,1.044270833,female
0.147401473,0.087014332,0.179663093,0.052884125,0.165513017,0.960339431,0.705240939,0.147401473,0.181476841,0.53515625,female
0.127858166,0.073119834,0.124574616,0.06306834,0.127503487,0.976462619,0.807725913,0.127858166,0.163012185,0.777209052,female
0.179917295,0.075109983,0.199409594,0.158081181,0.079298893,0.941750694,0.61858387,0.179917295,0.190071872,0.738581731,female
0.161226593,0.078610504,0.191470588,0.090816993,0.132908497,0.952126404,0.700683288,0.161226593,0.198810361,0.872767857,female
0.16725161,0.079082821,0.200874685,0.115391085,0.109032801,0.917465233,0.511027543,0.16725161,0.193539343,0.443181818,female
0.198253671,0.030658103,0.201016518,0.187852605,0.023125794,0.838184205,0.141781651,0.198253671,0.172201019,1.043870192,female
0.195885106,0.034688348,0.197418301,0.176830065,0.04003268,0.871154376,0.172296242,0.195885106,0.135319716,0.71875,female
0.190886421,0.035642708,0.178969072,0.168603561,0.042380506,0.863010541,0.167431894,0.190886421,0.143390554,1.451302083,female
0.190251435,0.032307872,0.184379786,0.169229199,0.036018377,0.864841665,0.125105142,0.190251435,0.141820397,0.653320313,female
0.143916265,0.086152994,0.154148936,0.057340426,0.15712766,0.972160552,0.787589698,0.143916265,0.148853982,0.485085227,female
0.190951312,0.026537526,0.187940221,0.175204678,0.029473684,0.82605996,0.108263561,0.190951312,0.163046719,0.79375,female
0.218413682,0.035393437,0.217290674,0.1986113,0.048413887,0.877956267,0.106099868,0.218413682,0.161967154,1.534950658,female
0.194774015,0.030265944,0.190627306,0.175387454,0.034095941,0.838213295,0.129737752,0.194774015,0.145136114,1.4890625,female
0.191589243,0.030978042,0.182219197,0.174785568,0.033356025,0.838634345,0.13297424,0.191589243,0.15632504,1.2703125,female
0.19479377,0.029255085,0.195301455,0.174054054,0.035363825,0.85191569,0.1192676,0.19479377,0.170847074,0.62890625,female
0.183476759,0.049553286,0.19196856,0.170760986,0.039414076,0.904982402,0.35199607,0.183476759,0.169721537,0.583333333,female
0.182179612,0.031833916,0.180857143,0.167142857,0.033142857,0.83115158,0.205100127,0.182179612,0.163617584,0.765625,female
0.18659402,0.038707135,0.187569892,0.168301075,0.036430108,0.864231711,0.277500014,0.18659402,0.170741238,0.451822917,female
0.187124579,0.031592876,0.185277402,0.170121786,0.02917456,0.840933149,0.212158448,0.187124579,0.178872492,0.191840278,female
0.182967874,0.038161977,0.185206259,0.168477952,0.029075391,0.841378779,0.308100718,0.182967874,0.164002462,0.204044118,female
0.179249623,0.032864402,0.177230769,0.164923077,0.022461538,0.80599198,0.212439805,0.179249623,0.169975104,0.690429688,female
0.174400819,0.031323419,0.172542038,0.162017804,0.021048467,0.816741493,0.202108535,0.174400819,0.159754766,0.969375,female
0.179355393,0.033727057,0.174444444,0.1625,0.034166667,0.843055776,0.235184542,0.179355393,0.159019546,0.767427885,female
0.175790887,0.037900528,0.17399177,0.162238683,0.026962963,0.852621073,0.280649729,0.175790887,0.157736292,0.493951613,female
0.183481249,0.031575746,0.181086957,0.170815217,0.027771739,0.815590875,0.203100701,0.183481249,0.171749298,0.7734375,female
0.183357687,0.034865276,0.181052632,0.172105263,0.023684211,0.817364909,0.233875464,0.183357687,0.172606958,0.859375,female
0.179977945,0.04061233,0.181552511,0.167232877,0.0296621,0.852755575,0.293614076,0.179977945,0.167402989,0.748604911,female
0.181511631,0.032578876,0.181154856,0.165721785,0.030131234,0.82602861,0.196993013,0.181511631,0.178054089,0.432154605,female
0.188897692,0.03853023,0.18584344,0.173803749,0.033649394,0.849834978,0.292049492,0.188897692,0.174887226,1.002717391,female
0.18075013,0.035288446,0.181148649,0.169087838,0.021047297,0.822352899,0.21211928,0.18075013,0.172215652,0.279513889,female
0.18362136,0.030907742,0.179417476,0.166504854,0.030582524,0.817872453,0.181513091,0.18362136,0.165878564,0.201388889,female
0.149785064,0.063255133,0.174132986,0.085423729,0.105501956,0.905598576,0.535060333,0.149785064,0.16195082,0.786328125,female
0.183137591,0.033230323,0.179166667,0.167083333,0.030833333,0.832910432,0.227529712,0.183137591,0.169357307,0.287224265,female
0.181565202,0.037959151,0.175561497,0.165454545,0.032941176,0.853810091,0.295184403,0.181565202,0.164492858,0.543174342,female
0.179578634,0.040894259,0.172140078,0.160428016,0.040583658,0.86858062,0.320940418,0.179578634,0.16200061,0.616030093,female
0.193146403,0.038869967,0.191034483,0.172758621,0.033448276,0.849638747,0.25782537,0.193146403,0.159146325,1.277157738,female
0.163613717,0.053700625,0.168602151,0.156344086,0.028817204,0.889855437,0.470416918,0.163613717,0.164476848,0.740579044,female
0.167783897,0.055280281,0.170927022,0.160433925,0.035345168,0.880824892,0.423669211,0.167783897,0.163770334,0.182692308,female
0.176985162,0.042534507,0.174951185,0.16167364,0.02460251,0.834588937,0.300902626,0.176985162,0.152717271,0.802083333,female
0.185294175,0.042459481,0.178214748,0.165174644,0.039482536,0.864874297,0.340182406,0.185294175,0.171082692,0.825246711,female
0.182024649,0.03689082,0.179459459,0.167567568,0.026486486,0.83222458,0.286989668,0.182024649,0.145490579,0.640024038,female
0.138120228,0.071193194,0.166576981,0.057757848,0.128281016,0.920322447,0.513792004,0.138120228,0.159178848,0.793973214,female
0.177722738,0.038923304,0.173653846,0.163221154,0.027932692,0.83479761,0.290493984,0.177722738,0.15566423,0.231026786,female
0.181115201,0.028360518,0.182926829,0.172195122,0.016585366,0.766037037,0.16502122,0.181115201,0.150384709,1.19921875,female
0.17954194,0.047432889,0.175820896,0.166567164,0.040298507,0.868478888,0.349780151,0.17954194,0.171535326,0.194661458,female
0.171668864,0.04964049,0.177821351,0.160740741,0.035686275,0.877704326,0.438459151,0.171668864,0.159960851,0.198893229,female
0.181751694,0.034710325,0.177226754,0.164437194,0.031517129,0.82999189,0.245323046,0.181751694,0.175220155,0.557291667,female
0.189257062,0.034716012,0.190126829,0.17537561,0.026770732,0.843440765,0.250192043,0.189257062,0.174571369,1.364375,female
0.179009963,0.036330598,0.176430108,0.164989247,0.022580645,0.829131452,0.260983951,0.179009963,0.162366078,0.949544271,female
0.179854592,0.03891699,0.185142857,0.172,0.024571429,0.820680853,0.302645962,0.179854592,0.17814259,0.184659091,female
0.184168806,0.037102954,0.1861837,0.16843467,0.030426908,0.840538087,0.268711222,0.184168806,0.17623034,0.184210526,female
0.185847199,0.032152169,0.188072289,0.172048193,0.030783133,0.830392189,0.233417967,0.185847199,0.172804389,0.203125,female
0.187073799,0.035343836,0.183430178,0.170834114,0.037263355,0.858266134,0.247360229,0.187073799,0.176296978,0.653356481,female
0.18304616,0.031869226,0.187398119,0.172037618,0.022382445,0.792733183,0.216423614,0.18304616,0.16626362,0.235416667,female
0.174857232,0.039200239,0.169655172,0.15816092,0.03862069,0.860847893,0.317472011,0.174857232,0.168025757,0.5078125,female
0.17463269,0.034746103,0.173753107,0.164009942,0.01925435,0.825176754,0.258849961,0.17463269,0.174702982,0.681451613,female
0.172271176,0.044797114,0.176483516,0.164615385,0.024175824,0.853113107,0.340283222,0.172271176,0.16901759,0.541903409,female
0.185716982,0.040879052,0.183448276,0.165172414,0.048275862,0.868520809,0.320348685,0.185716982,0.172246567,1.372395833,female
0.180496429,0.035274549,0.176395534,0.166347687,0.025454545,0.84742008,0.246109589,0.180496429,0.168509455,0.98828125,female
0.183245856,0.034481222,0.179315068,0.169965753,0.029486301,0.841949094,0.232825683,0.183245856,0.170297973,0.668346774,female
0.180675556,0.036617278,0.1792,0.1648,0.027466667,0.840314199,0.269390493,0.180675556,0.164483902,0.676793981,female
0.187324392,0.033986128,0.188446866,0.170517711,0.034332425,0.834361674,0.232039756,0.187324392,0.163658483,0.578125,female
0.188029756,0.034415149,0.190411523,0.171111111,0.033703704,0.850385097,0.234660479,0.188029756,0.170231137,0.685546875,female
0.166078098,0.054301895,0.174378698,0.162159763,0.028372781,0.883530848,0.44219647,0.166078098,0.174670446,0.844618056,female
0.179289108,0.033670948,0.176427924,0.165766092,0.026654578,0.836780259,0.227687154,0.179289108,0.175050232,0.810546875,female
0.179178834,0.038606676,0.18002006,0.163450351,0.032016048,0.856224144,0.298321803,0.179178834,0.164707438,0.5659375,female
